,Tournament,White_Name,White_Age,White_Rating,White_Title,Black_Name,Black_Age,Black_Rating,Black_Title,Result_White,White_Age_Squared,White_Rating_Squared,White_Age_Rating_CP,Black_Age_Squared,Black_Rating_Squared,Black_Age_Rating_CP
282,TSC_23,Vaishali Rameshbabu,3.384615385,4.24999999,IM,Donchenko Alexander,3.846153846,6.27000001,GM,0,11.4556213,18.06249992,14.38461535,14.79289941,39.31290013,24.11538465
283,TSC_23,Adhiban B.,4.769230769,6.1,GM,Beerdsen Thomas,3.846153846,5.14999999,IM,0.5,22.74556213,37.21,29.09230769,14.79289941,26.5224999,19.80769227
284,TSC_23,Pechac Jergus,3.384615385,6.37,GM,Tabatabaei M. Amin,3.384615385,6.85999999,GM,0,11.4556213,40.5769,21.56,11.4556213,47.05959986,23.2184615
285,TSC_23,Supi Luis Paulo,4.153846154,6.07999999,GM,Warmerdam Max,3.538461538,6.16,GM,0.5,17.25443787,36.96639988,25.25538457,12.52071006,37.9456,21.79692308
286,TSC_23,Roebers Eline,2.615384615,3.61,IM,L'ami Erwin,5.846153846,6.27000001,GM,1,6.840236686,13.0321,9.441538462,34.17751479,39.31290013,36.65538467
287,TSC_23,Yilmaz Mustafa,4.769230769,6.09000001,GM,Mishra Abhimanyu,2.153846154,5.59,GM,0.5,22.74556213,37.08810012,29.04461543,4.639053254,31.2481,12.04
288,TSC_23,Mishra Abhimanyu,2.153846154,5.59,GM,Ivic Velimir,3.230769231,5.85000001,GM,0,4.639053254,31.2481,12.04,10.43786982,34.22250012,18.90000003
289,TSC_23,L'ami Erwin,5.846153846,6.27000001,GM,Yilmaz Mustafa,4.769230769,6.09000001,GM,0,34.17751479,39.31290013,36.65538467,22.74556213,37.08810012,29.04461543
290,TSC_23,Warmerdam Max,3.538461538,6.16,GM,Roebers Eline,2.615384615,3.61,IM,0.5,12.52071006,37.9456,21.79692308,6.840236686,13.0321,9.441538462
291,TSC_23,Tabatabaei M. Amin,3.384615385,6.85999999,GM,Supi Luis Paulo,4.153846154,6.07999999,GM,0.5,11.4556213,47.05959986,23.2184615,17.25443787,36.96639988,25.25538457
292,TSC_23,Beerdsen Thomas,3.846153846,5.14999999,IM,Pechac Jergus,3.384615385,6.37,GM,0.5,14.79289941,26.5224999,19.80769227,11.4556213,40.5769,21.56
293,TSC_23,Donchenko Alexander,3.846153846,6.27000001,GM,Adhiban B.,4.769230769,6.1,GM,0.5,14.79289941,39.31290013,24.11538465,22.74556213,37.21,29.09230769
294,TSC_23,Sindarov Javokhir,2.769230769,6.54000001,GM,Vaishali Rameshbabu,3.384615385,4.24999999,IM,1,7.668639053,42.77160013,18.11076926,11.4556213,18.06249992,14.38461535
295,TSC_23,Ivic Velimir,3.230769231,5.85000001,GM,Vaishali Rameshbabu,3.384615385,4.24999999,IM,1,10.43786982,34.22250012,18.90000003,11.4556213,18.06249992,14.38461535
296,TSC_23,Adhiban B.,4.769230769,6.1,GM,Sindarov Javokhir,2.769230769,6.54000001,GM,0.5,22.74556213,37.21,29.09230769,7.668639053,42.77160013,18.11076926
297,TSC_23,Pechac Jergus,3.384615385,6.37,GM,Donchenko Alexander,3.846153846,6.27000001,GM,0,11.4556213,40.5769,21.56,14.79289941,39.31290013,24.11538465
298,TSC_23,Supi Luis Paulo,4.153846154,6.07999999,GM,Beerdsen Thomas,3.846153846,5.14999999,IM,0.5,17.25443787,36.96639988,25.25538457,14.79289941,26.5224999,19.80769227
299,TSC_23,Roebers Eline,2.615384615,3.61,IM,Tabatabaei M. Amin,3.384615385,6.85999999,GM,0.5,6.840236686,13.0321,9.441538462,11.4556213,47.05959986,23.2184615
300,TSC_23,Yilmaz Mustafa,4.769230769,6.09000001,GM,Warmerdam Max,3.538461538,6.16,GM,1,22.74556213,37.08810012,29.04461543,12.52071006,37.9456,21.79692308
301,TSC_23,Mishra Abhimanyu,2.153846154,5.59,GM,L'ami Erwin,5.846153846,6.27000001,GM,0,4.639053254,31.2481,12.04,34.17751479,39.31290013,36.65538467
302,TSC_23,L'ami Erwin,5.846153846,6.27000001,GM,Ivic Velimir,3.230769231,5.85000001,GM,0.5,34.17751479,39.31290013,36.65538467,10.43786982,34.22250012,18.90000003
303,TSC_23,Warmerdam Max,3.538461538,6.16,GM,Mishra Abhimanyu,2.153846154,5.59,GM,0.5,12.52071006,37.9456,21.79692308,4.639053254,31.2481,12.04
304,TSC_23,Tabatabaei M. Amin,3.384615385,6.85999999,GM,Yilmaz Mustafa,4.769230769,6.09000001,GM,0,11.4556213,47.05959986,23.2184615,22.74556213,37.08810012,29.04461543
305,TSC_23,Beerdsen Thomas,3.846153846,5.14999999,IM,Roebers Eline,2.615384615,3.61,IM,1,14.79289941,26.5224999,19.80769227,6.840236686,13.0321,9.441538462
306,TSC_23,Donchenko Alexander,3.846153846,6.27000001,GM,Supi Luis Paulo,4.153846154,6.07999999,GM,0.5,14.79289941,39.31290013,24.11538465,17.25443787,36.96639988,25.25538457
307,TSC_23,Sindarov Javokhir,2.769230769,6.54000001,GM,Pechac Jergus,3.384615385,6.37,GM,1,7.668639053,42.77160013,18.11076926,11.4556213,40.5769,21.56
308,TSC_23,Vaishali Rameshbabu,3.384615385,4.24999999,IM,Adhiban B.,4.769230769,6.1,GM,0.5,11.4556213,18.06249992,14.38461535,22.74556213,37.21,29.09230769
309,TSC_23,Ivic Velimir,3.230769231,5.85000001,GM,Adhiban B.,4.769230769,6.1,GM,0.5,10.43786982,34.22250012,18.90000003,22.74556213,37.21,29.09230769
310,TSC_23,Pechac Jergus,3.384615385,6.37,GM,Vaishali Rameshbabu,3.384615385,4.24999999,IM,0,11.4556213,40.5769,21.56,11.4556213,18.06249992,14.38461535
311,TSC_23,Supi Luis Paulo,4.153846154,6.07999999,GM,Sindarov Javokhir,2.769230769,6.54000001,GM,0.5,17.25443787,36.96639988,25.25538457,7.668639053,42.77160013,18.11076926
312,TSC_23,Roebers Eline,2.615384615,3.61,IM,Donchenko Alexander,3.846153846,6.27000001,GM,0,6.840236686,13.0321,9.441538462,14.79289941,39.31290013,24.11538465
313,TSC_23,Yilmaz Mustafa,4.769230769,6.09000001,GM,Beerdsen Thomas,3.846153846,5.14999999,IM,0.5,22.74556213,37.08810012,29.04461543,14.79289941,26.5224999,19.80769227
314,TSC_23,Mishra Abhimanyu,2.153846154,5.59,GM,Tabatabaei M. Amin,3.384615385,6.85999999,GM,0.5,4.639053254,31.2481,12.04,11.4556213,47.05959986,23.2184615
315,TSC_23,L'ami Erwin,5.846153846,6.27000001,GM,Warmerdam Max,3.538461538,6.16,GM,1,34.17751479,39.31290013,36.65538467,12.52071006,37.9456,21.79692308
316,TSC_23,Warmerdam Max,3.538461538,6.16,GM,Ivic Velimir,3.230769231,5.85000001,GM,0.5,12.52071006,37.9456,21.79692308,10.43786982,34.22250012,18.90000003
317,TSC_23,Tabatabaei M. Amin,3.384615385,6.85999999,GM,L'ami Erwin,5.846153846,6.27000001,GM,1,11.4556213,47.05959986,23.2184615,34.17751479,39.31290013,36.65538467
318,TSC_23,Beerdsen Thomas,3.846153846,5.14999999,IM,Mishra Abhimanyu,2.153846154,5.59,GM,1,14.79289941,26.5224999,19.80769227,4.639053254,31.2481,12.04
319,TSC_23,Donchenko Alexander,3.846153846,6.27000001,GM,Yilmaz Mustafa,4.769230769,6.09000001,GM,1,14.79289941,39.31290013,24.11538465,22.74556213,37.08810012,29.04461543
320,TSC_23,Sindarov Javokhir,2.769230769,6.54000001,GM,Roebers Eline,2.615384615,3.61,IM,1,7.668639053,42.77160013,18.11076926,6.840236686,13.0321,9.441538462
321,TSC_23,Vaishali Rameshbabu,3.384615385,4.24999999,IM,Supi Luis Paulo,4.153846154,6.07999999,GM,1,11.4556213,18.06249992,14.38461535,17.25443787,36.96639988,25.25538457
322,TSC_23,Adhiban B.,4.769230769,6.1,GM,Pechac Jergus,3.384615385,6.37,GM,0,22.74556213,37.21,29.09230769,11.4556213,40.5769,21.56
323,TSC_23,Ivic Velimir,3.230769231,5.85000001,GM,Pechac Jergus,3.384615385,6.37,GM,1,10.43786982,34.22250012,18.90000003,11.4556213,40.5769,21.56
324,TSC_23,Supi Luis Paulo,4.153846154,6.07999999,GM,Adhiban B.,4.769230769,6.1,GM,0,17.25443787,36.96639988,25.25538457,22.74556213,37.21,29.09230769
325,TSC_23,Roebers Eline,2.615384615,3.61,IM,Vaishali Rameshbabu,3.384615385,4.24999999,IM,0.5,6.840236686,13.0321,9.441538462,11.4556213,18.06249992,14.38461535
326,TSC_23,Yilmaz Mustafa,4.769230769,6.09000001,GM,Sindarov Javokhir,2.769230769,6.54000001,GM,1,22.74556213,37.08810012,29.04461543,7.668639053,42.77160013,18.11076926
327,TSC_23,Mishra Abhimanyu,2.153846154,5.59,GM,Donchenko Alexander,3.846153846,6.27000001,GM,0.5,4.639053254,31.2481,12.04,14.79289941,39.31290013,24.11538465
328,TSC_23,L'ami Erwin,5.846153846,6.27000001,GM,Beerdsen Thomas,3.846153846,5.14999999,IM,0.5,34.17751479,39.31290013,36.65538467,14.79289941,26.5224999,19.80769227
329,TSC_23,Warmerdam Max,3.538461538,6.16,GM,Tabatabaei M. Amin,3.384615385,6.85999999,GM,0.5,12.52071006,37.9456,21.79692308,11.4556213,47.05959986,23.2184615
330,TSC_23,Tabatabaei M. Amin,3.384615385,6.85999999,GM,Ivic Velimir,3.230769231,5.85000001,GM,0.5,11.4556213,47.05959986,23.2184615,10.43786982,34.22250012,18.90000003
331,TSC_23,Beerdsen Thomas,3.846153846,5.14999999,IM,Warmerdam Max,3.538461538,6.16,GM,0,14.79289941,26.5224999,19.80769227,12.52071006,37.9456,21.79692308
332,TSC_23,Donchenko Alexander,3.846153846,6.27000001,GM,L'ami Erwin,5.846153846,6.27000001,GM,0,14.79289941,39.31290013,24.11538465,34.17751479,39.31290013,36.65538467
333,TSC_23,Sindarov Javokhir,2.769230769,6.54000001,GM,Mishra Abhimanyu,2.153846154,5.59,GM,1,7.668639053,42.77160013,18.11076926,4.639053254,31.2481,12.04
334,TSC_23,Vaishali Rameshbabu,3.384615385,4.24999999,IM,Yilmaz Mustafa,4.769230769,6.09000001,GM,0,11.4556213,18.06249992,14.38461535,22.74556213,37.08810012,29.04461543
335,TSC_23,Adhiban B.,4.769230769,6.1,GM,Roebers Eline,2.615384615,3.61,IM,1,22.74556213,37.21,29.09230769,6.840236686,13.0321,9.441538462
336,TSC_23,Pechac Jergus,3.384615385,6.37,GM,Supi Luis Paulo,4.153846154,6.07999999,GM,0.5,11.4556213,40.5769,21.56,17.25443787,36.96639988,25.25538457
337,TSC_23,Ivic Velimir,3.230769231,5.85000001,GM,Supi Luis Paulo,4.153846154,6.07999999,GM,0,10.43786982,34.22250012,18.90000003,17.25443787,36.96639988,25.25538457
338,TSC_23,Roebers Eline,2.615384615,3.61,IM,Pechac Jergus,3.384615385,6.37,GM,0.5,6.840236686,13.0321,9.441538462,11.4556213,40.5769,21.56
339,TSC_23,Yilmaz Mustafa,4.769230769,6.09000001,GM,Adhiban B.,4.769230769,6.1,GM,0.5,22.74556213,37.08810012,29.04461543,22.74556213,37.21,29.09230769
340,TSC_23,Mishra Abhimanyu,2.153846154,5.59,GM,Vaishali Rameshbabu,3.384615385,4.24999999,IM,0.5,4.639053254,31.2481,12.04,11.4556213,18.06249992,14.38461535
341,TSC_23,L'ami Erwin,5.846153846,6.27000001,GM,Sindarov Javokhir,2.769230769,6.54000001,GM,0.5,34.17751479,39.31290013,36.65538467,7.668639053,42.77160013,18.11076926
342,TSC_23,Warmerdam Max,3.538461538,6.16,GM,Donchenko Alexander,3.846153846,6.27000001,GM,0,12.52071006,37.9456,21.79692308,14.79289941,39.31290013,24.11538465
343,TSC_23,Tabatabaei M. Amin,3.384615385,6.85999999,GM,Beerdsen Thomas,3.846153846,5.14999999,IM,1,11.4556213,47.05959986,23.2184615,14.79289941,26.5224999,19.80769227
344,TSC_23,Beerdsen Thomas,3.846153846,5.14999999,IM,Ivic Velimir,3.230769231,5.85000001,GM,1,14.79289941,26.5224999,19.80769227,10.43786982,34.22250012,18.90000003
345,TSC_23,Donchenko Alexander,3.846153846,6.27000001,GM,Tabatabaei M. Amin,3.384615385,6.85999999,GM,1,14.79289941,39.31290013,24.11538465,11.4556213,47.05959986,23.2184615
346,TSC_23,Sindarov Javokhir,2.769230769,6.54000001,GM,Warmerdam Max,3.538461538,6.16,GM,0.5,7.668639053,42.77160013,18.11076926,12.52071006,37.9456,21.79692308
347,TSC_23,Vaishali Rameshbabu,3.384615385,4.24999999,IM,L'ami Erwin,5.846153846,6.27000001,GM,0.5,11.4556213,18.06249992,14.38461535,34.17751479,39.31290013,36.65538467
348,TSC_23,Adhiban B.,4.769230769,6.1,GM,Mishra Abhimanyu,2.153846154,5.59,GM,0.5,22.74556213,37.21,29.09230769,4.639053254,31.2481,12.04
349,TSC_23,Pechac Jergus,3.384615385,6.37,GM,Yilmaz Mustafa,4.769230769,6.09000001,GM,0.5,11.4556213,40.5769,21.56,22.74556213,37.08810012,29.04461543
350,TSC_23,Supi Luis Paulo,4.153846154,6.07999999,GM,Roebers Eline,2.615384615,3.61,IM,1,17.25443787,36.96639988,25.25538457,6.840236686,13.0321,9.441538462
351,TSC_23,Ivic Velimir,3.230769231,5.85000001,GM,Roebers Eline,2.615384615,3.61,IM,1,10.43786982,34.22250012,18.90000003,6.840236686,13.0321,9.441538462
352,TSC_23,Yilmaz Mustafa,4.769230769,6.09000001,GM,Supi Luis Paulo,4.153846154,6.07999999,GM,0.5,22.74556213,37.08810012,29.04461543,17.25443787,36.96639988,25.25538457
353,TSC_23,Mishra Abhimanyu,2.153846154,5.59,GM,Pechac Jergus,3.384615385,6.37,GM,1,4.639053254,31.2481,12.04,11.4556213,40.5769,21.56
354,TSC_23,L'ami Erwin,5.846153846,6.27000001,GM,Adhiban B.,4.769230769,6.1,GM,0,34.17751479,39.31290013,36.65538467,22.74556213,37.21,29.09230769
355,TSC_23,Warmerdam Max,3.538461538,6.16,GM,Vaishali Rameshbabu,3.384615385,4.24999999,IM,1,12.52071006,37.9456,21.79692308,11.4556213,18.06249992,14.38461535
356,TSC_23,Tabatabaei M. Amin,3.384615385,6.85999999,GM,Sindarov Javokhir,2.769230769,6.54000001,GM,0.5,11.4556213,47.05959986,23.2184615,7.668639053,42.77160013,18.11076926
357,TSC_23,Beerdsen Thomas,3.846153846,5.14999999,IM,Donchenko Alexander,3.846153846,6.27000001,GM,0,14.79289941,26.5224999,19.80769227,14.79289941,39.31290013,24.11538465
358,TSC_23,Donchenko Alexander,3.846153846,6.27000001,GM,Ivic Velimir,3.230769231,5.85000001,GM,1,14.79289941,39.31290013,24.11538465,10.43786982,34.22250012,18.90000003
359,TSC_23,Sindarov Javokhir,2.769230769,6.54000001,GM,Beerdsen Thomas,3.846153846,5.14999999,IM,1,7.668639053,42.77160013,18.11076926,14.79289941,26.5224999,19.80769227
360,TSC_23,Vaishali Rameshbabu,3.384615385,4.24999999,IM,Tabatabaei M. Amin,3.384615385,6.85999999,GM,0,11.4556213,18.06249992,14.38461535,11.4556213,47.05959986,23.2184615
361,TSC_23,Adhiban B.,4.769230769,6.1,GM,Warmerdam Max,3.538461538,6.16,GM,0,22.74556213,37.21,29.09230769,12.52071006,37.9456,21.79692308
362,TSC_23,Pechac Jergus,3.384615385,6.37,GM,L'ami Erwin,5.846153846,6.27000001,GM,0,11.4556213,40.5769,21.56,34.17751479,39.31290013,36.65538467
363,TSC_23,Supi Luis Paulo,4.153846154,6.07999999,GM,Mishra Abhimanyu,2.153846154,5.59,GM,1,17.25443787,36.96639988,25.25538457,4.639053254,31.2481,12.04
364,TSC_23,Roebers Eline,2.615384615,3.61,IM,Yilmaz Mustafa,4.769230769,6.09000001,GM,0,6.840236686,13.0321,9.441538462,22.74556213,37.08810012,29.04461543
365,TSM_22,Vidit Santosh Gujrathi,4.307692308,7.27,GM,Shankland Sam,4.769230769,7.08000001,GM,1,18.55621302,52.8529,31.31692308,22.74556213,50.12640014,33.76615389
366,TSM_22,Caruana Fabiano,4.615384615,7.92000001,GM,Karjakin Sergey,4.923076923,7.42999999,GM,0.5,21.30177515,62.72640016,36.5538462,24.23668639,55.20489985,36.57846149
367,TSM_22,Dubov Daniil,4,7.20000001,GM,Mamedyarov Shakhriyar,5.692307692,7.66999999,GM,0.5,16,51.84000014,28.80000004,32.40236686,58.82889985,43.65999994
368,TSM_22,Esipenko Andrey,3.076923077,7.14000001,GM,Carlsen Magnus,4.923076923,8.65,GM,0.5,9.467455621,50.97960014,21.9692308,24.23668639,74.8225,42.58461538
369,TSM_22,Giri Anish,4.307692308,7.72,GM,Praggnanandhaa R,2.615384615,6.12000001,GM,0.5,18.55621302,59.5984,33.25538462,6.840236686,37.45440012,16.00615387
370,TSM_22,Duda Jan-Krzysztof,3.692307692,7.6,GM,Rapport Richard,4,7.63,GM,1,13.63313609,57.76,28.06153846,16,58.2169,30.52
371,TSM_22,Van Foreest Jorden,3.538461538,7.02000001,GM,Grandelius Nils,4.461538462,6.72000001,GM,1,12.52071006,49.28040014,24.84000004,19.90532544,45.15840013,29.98153851
372,TSM_22,Shankland Sam,4.769230769,7.08000001,GM,Grandelius Nils,4.461538462,6.72000001,GM,0.5,22.74556213,50.12640014,33.76615389,19.90532544,45.15840013,29.98153851
373,TSM_22,Rapport Richard,4,7.63,GM,Van Foreest Jorden,3.538461538,7.02000001,GM,1,16,58.2169,30.52,12.52071006,49.28040014,24.84000004
374,TSM_22,Praggnanandhaa R,2.615384615,6.12000001,GM,Duda Jan-Krzysztof,3.692307692,7.6,GM,0.5,6.840236686,37.45440012,16.00615387,13.63313609,57.76,28.06153846
375,TSM_22,Carlsen Magnus,4.923076923,8.65,GM,Giri Anish,4.307692308,7.72,GM,1,24.23668639,74.8225,42.58461538,18.55621302,59.5984,33.25538462
376,TSM_22,Mamedyarov Shakhriyar,5.692307692,7.66999999,GM,Esipenko Andrey,3.076923077,7.14000001,GM,0.5,32.40236686,58.82889985,43.65999994,9.467455621,50.97960014,21.9692308
377,TSM_22,Karjakin Sergey,4.923076923,7.42999999,GM,Dubov Daniil,4,7.20000001,GM,0.5,24.23668639,55.20489985,36.57846149,16,51.84000014,28.80000004
378,TSM_22,Vidit Santosh Gujrathi,4.307692308,7.27,GM,Caruana Fabiano,4.615384615,7.92000001,GM,0.5,18.55621302,52.8529,31.31692308,21.30177515,62.72640016,36.5538462
379,TSM_22,Caruana Fabiano,4.615384615,7.92000001,GM,Shankland Sam,4.769230769,7.08000001,GM,0.5,21.30177515,62.72640016,36.5538462,22.74556213,50.12640014,33.76615389
380,TSM_22,Dubov Daniil,4,7.20000001,GM,Vidit Santosh Gujrathi,4.307692308,7.27,GM,0,16,51.84000014,28.80000004,18.55621302,52.8529,31.31692308
381,TSM_22,Esipenko Andrey,3.076923077,7.14000001,GM,Karjakin Sergey,4.923076923,7.42999999,GM,1,9.467455621,50.97960014,21.9692308,24.23668639,55.20489985,36.57846149
382,TSM_22,Giri Anish,4.307692308,7.72,GM,Mamedyarov Shakhriyar,5.692307692,7.66999999,GM,0.5,18.55621302,59.5984,33.25538462,32.40236686,58.82889985,43.65999994
383,TSM_22,Duda Jan-Krzysztof,3.692307692,7.6,GM,Carlsen Magnus,4.923076923,8.65,GM,0.5,13.63313609,57.76,28.06153846,24.23668639,74.8225,42.58461538
384,TSM_22,Van Foreest Jorden,3.538461538,7.02000001,GM,Praggnanandhaa R,2.615384615,6.12000001,GM,1,12.52071006,49.28040014,24.84000004,6.840236686,37.45440012,16.00615387
385,TSM_22,Grandelius Nils,4.461538462,6.72000001,GM,Rapport Richard,4,7.63,GM,0,19.90532544,45.15840013,29.98153851,16,58.2169,30.52
386,TSM_22,Shankland Sam,4.769230769,7.08000001,GM,Rapport Richard,4,7.63,GM,0.5,22.74556213,50.12640014,33.76615389,16,58.2169,30.52
387,TSM_22,Praggnanandhaa R,2.615384615,6.12000001,GM,Grandelius Nils,4.461538462,6.72000001,GM,1,6.840236686,37.45440012,16.00615387,19.90532544,45.15840013,29.98153851
388,TSM_22,Carlsen Magnus,4.923076923,8.65,GM,Van Foreest Jorden,3.538461538,7.02000001,GM,0.5,24.23668639,74.8225,42.58461538,12.52071006,49.28040014,24.84000004
389,TSM_22,Mamedyarov Shakhriyar,5.692307692,7.66999999,GM,Duda Jan-Krzysztof,3.692307692,7.6,GM,1,32.40236686,58.82889985,43.65999994,13.63313609,57.76,28.06153846
390,TSM_22,Karjakin Sergey,4.923076923,7.42999999,GM,Giri Anish,4.307692308,7.72,GM,0.5,24.23668639,55.20489985,36.57846149,18.55621302,59.5984,33.25538462
391,TSM_22,Vidit Santosh Gujrathi,4.307692308,7.27,GM,Esipenko Andrey,3.076923077,7.14000001,GM,0.5,18.55621302,52.8529,31.31692308,9.467455621,50.97960014,21.9692308
392,TSM_22,Caruana Fabiano,4.615384615,7.92000001,GM,Dubov Daniil,4,7.20000001,GM,0.5,21.30177515,62.72640016,36.5538462,16,51.84000014,28.80000004
393,TSM_22,Dubov Daniil,4,7.20000001,GM,Shankland Sam,4.769230769,7.08000001,GM,0.5,16,51.84000014,28.80000004,22.74556213,50.12640014,33.76615389
394,TSM_22,Esipenko Andrey,3.076923077,7.14000001,GM,Caruana Fabiano,4.615384615,7.92000001,GM,0.5,9.467455621,50.97960014,21.9692308,21.30177515,62.72640016,36.5538462
395,TSM_22,Giri Anish,4.307692308,7.72,GM,Vidit Santosh Gujrathi,4.307692308,7.27,GM,0.5,18.55621302,59.5984,33.25538462,18.55621302,52.8529,31.31692308
396,TSM_22,Duda Jan-Krzysztof,3.692307692,7.6,GM,Karjakin Sergey,4.923076923,7.42999999,GM,0.5,13.63313609,57.76,28.06153846,24.23668639,55.20489985,36.57846149
397,TSM_22,Van Foreest Jorden,3.538461538,7.02000001,GM,Mamedyarov Shakhriyar,5.692307692,7.66999999,GM,0,12.52071006,49.28040014,24.84000004,32.40236686,58.82889985,43.65999994
398,TSM_22,Grandelius Nils,4.461538462,6.72000001,GM,Carlsen Magnus,4.923076923,8.65,GM,0.5,19.90532544,45.15840013,29.98153851,24.23668639,74.8225,42.58461538
399,TSM_22,Rapport Richard,4,7.63,GM,Praggnanandhaa R,2.615384615,6.12000001,GM,1,16,58.2169,30.52,6.840236686,37.45440012,16.00615387
400,TSM_22,Shankland Sam,4.769230769,7.08000001,GM,Praggnanandhaa R,2.615384615,6.12000001,GM,0.5,22.74556213,50.12640014,33.76615389,6.840236686,37.45440012,16.00615387
401,TSM_22,Carlsen Magnus,4.923076923,8.65,GM,Rapport Richard,4,7.63,GM,1,24.23668639,74.8225,42.58461538,16,58.2169,30.52
402,TSM_22,Mamedyarov Shakhriyar,5.692307692,7.66999999,GM,Grandelius Nils,4.461538462,6.72000001,GM,0.5,32.40236686,58.82889985,43.65999994,19.90532544,45.15840013,29.98153851
403,TSM_22,Karjakin Sergey,4.923076923,7.42999999,GM,Van Foreest Jorden,3.538461538,7.02000001,GM,1,24.23668639,55.20489985,36.57846149,12.52071006,49.28040014,24.84000004
404,TSM_22,Vidit Santosh Gujrathi,4.307692308,7.27,GM,Duda Jan-Krzysztof,3.692307692,7.6,GM,0.5,18.55621302,52.8529,31.31692308,13.63313609,57.76,28.06153846
405,TSM_22,Caruana Fabiano,4.615384615,7.92000001,GM,Giri Anish,4.307692308,7.72,GM,0,21.30177515,62.72640016,36.5538462,18.55621302,59.5984,33.25538462
406,TSM_22,Dubov Daniil,4,7.20000001,GM,Esipenko Andrey,3.076923077,7.14000001,GM,0.5,16,51.84000014,28.80000004,9.467455621,50.97960014,21.9692308
407,TSM_22,Esipenko Andrey,3.076923077,7.14000001,GM,Shankland Sam,4.769230769,7.08000001,GM,0.5,9.467455621,50.97960014,21.9692308,22.74556213,50.12640014,33.76615389
408,TSM_22,Giri Anish,4.307692308,7.72,GM,Dubov Daniil,4,7.20000001,GM,0.5,18.55621302,59.5984,33.25538462,16,51.84000014,28.80000004
409,TSM_22,Duda Jan-Krzysztof,3.692307692,7.6,GM,Caruana Fabiano,4.615384615,7.92000001,GM,0,13.63313609,57.76,28.06153846,21.30177515,62.72640016,36.5538462
410,TSM_22,Van Foreest Jorden,3.538461538,7.02000001,GM,Vidit Santosh Gujrathi,4.307692308,7.27,GM,1,12.52071006,49.28040014,24.84000004,18.55621302,52.8529,31.31692308
411,TSM_22,Grandelius Nils,4.461538462,6.72000001,GM,Karjakin Sergey,4.923076923,7.42999999,GM,0.5,19.90532544,45.15840013,29.98153851,24.23668639,55.20489985,36.57846149
412,TSM_22,Rapport Richard,4,7.63,GM,Mamedyarov Shakhriyar,5.692307692,7.66999999,GM,0.5,16,58.2169,30.52,32.40236686,58.82889985,43.65999994
413,TSM_22,Praggnanandhaa R,2.615384615,6.12000001,GM,Carlsen Magnus,4.923076923,8.65,GM,0,6.840236686,37.45440012,16.00615387,24.23668639,74.8225,42.58461538
414,TSM_22,Shankland Sam,4.769230769,7.08000001,GM,Carlsen Magnus,4.923076923,8.65,GM,0.5,22.74556213,50.12640014,33.76615389,24.23668639,74.8225,42.58461538
415,TSM_22,Mamedyarov Shakhriyar,5.692307692,7.66999999,GM,Praggnanandhaa R,2.615384615,6.12000001,GM,1,32.40236686,58.82889985,43.65999994,6.840236686,37.45440012,16.00615387
416,TSM_22,Karjakin Sergey,4.923076923,7.42999999,GM,Rapport Richard,4,7.63,GM,0.5,24.23668639,55.20489985,36.57846149,16,58.2169,30.52
417,TSM_22,Vidit Santosh Gujrathi,4.307692308,7.27,GM,Grandelius Nils,4.461538462,6.72000001,GM,1,18.55621302,52.8529,31.31692308,19.90532544,45.15840013,29.98153851
418,TSM_22,Caruana Fabiano,4.615384615,7.92000001,GM,Van Foreest Jorden,3.538461538,7.02000001,GM,0.5,21.30177515,62.72640016,36.5538462,12.52071006,49.28040014,24.84000004
419,TSM_22,Dubov Daniil,4,7.20000001,GM,Duda Jan-Krzysztof,3.692307692,7.6,GM,0.5,16,51.84000014,28.80000004,13.63313609,57.76,28.06153846
420,TSM_22,Esipenko Andrey,3.076923077,7.14000001,GM,Giri Anish,4.307692308,7.72,GM,0,9.467455621,50.97960014,21.9692308,18.55621302,59.5984,33.25538462
421,TSM_22,Giri Anish,4.307692308,7.72,GM,Shankland Sam,4.769230769,7.08000001,GM,1,18.55621302,59.5984,33.25538462,22.74556213,50.12640014,33.76615389
422,TSM_22,Duda Jan-Krzysztof,3.692307692,7.6,GM,Esipenko Andrey,3.076923077,7.14000001,GM,0.5,13.63313609,57.76,28.06153846,9.467455621,50.97960014,21.9692308
423,TSM_22,Van Foreest Jorden,3.538461538,7.02000001,GM,Dubov Daniil,4,7.20000001,GM,0.5,12.52071006,49.28040014,24.84000004,16,51.84000014,28.80000004
424,TSM_22,Grandelius Nils,4.461538462,6.72000001,GM,Caruana Fabiano,4.615384615,7.92000001,GM,0,19.90532544,45.15840013,29.98153851,21.30177515,62.72640016,36.5538462
425,TSM_22,Rapport Richard,4,7.63,GM,Vidit Santosh Gujrathi,4.307692308,7.27,GM,0.5,16,58.2169,30.52,18.55621302,52.8529,31.31692308
426,TSM_22,Praggnanandhaa R,2.615384615,6.12000001,GM,Karjakin Sergey,4.923076923,7.42999999,GM,0,6.840236686,37.45440012,16.00615387,24.23668639,55.20489985,36.57846149
427,TSM_22,Carlsen Magnus,4.923076923,8.65,GM,Mamedyarov Shakhriyar,5.692307692,7.66999999,GM,1,24.23668639,74.8225,42.58461538,32.40236686,58.82889985,43.65999994
428,TSM_22,Shankland Sam,4.769230769,7.08000001,GM,Mamedyarov Shakhriyar,5.692307692,7.66999999,GM,0.5,22.74556213,50.12640014,33.76615389,32.40236686,58.82889985,43.65999994
